acc,seg,Sort
MK330765,L,9762
MK330766,M,9762
MK330767,S,9762
KX611391,L,9763
KX611392,M,9763
KX611393,S,9763
KJ939330,L,9764
KJ939331,M,9764
KJ939332,S,9764
HM566138,L,9765
HM566137,M,9765
HM566139,S,9765
KR363190,L,9766
KR363191,M,9766
KR363192,S,9766
HM119401,L,9767
HM119402,M,9767
HM119403,S,9767
MK524348,L,9768
MK524349,M,9768
MK524350,S,9768
KX611382,L,9769
KX611383,M,9769
KX611384,S,9769
KX611385,L,9770
KX611386,M,9770
KX611387,S,9770
MF593931,L,9771
MF593932,M,9771
MF593933,S,9771
MT270828,L,9772
MT270829,M,9772
MT270830,S,9772
KP272001,L,9773
KP272002,M,9773
KP272003,S,9773
KX611388,L,9774
KX611389,M,9774
KX611390,S,9774
MK330756,L,9775
MK330757,M,9775
MK330758,S,9775
KP272040,L,9776
KP272041,M,9776
KP272042,S,9776
HM119407,L,9777
HM119408,M,9777
HM119409,S,9777
HM119404,L,9778
HM119405,M,9778
HM119406,S,9778
HM466934,L,9779
HM466935,M,9779
HM466936,S,9779
HM119422,L,9780
HM119423,M,9780
HM119424,S,9780
HM119419,L,9781
HM119420,M,9781
HM119421,S,9781
HM119428,L,9782
HM119429,M,9782
HM119430,S,9782
HM566147,L,9783
HM566146,M,9783
HM566148,S,9783
HM566185,L,9784
HM566186,M,9784
HM566187,S,9784
KP272036,L,9785
KP272034,M,9785
KP272035,S,9785
KR106177,L,9786
KR106178,M,9786
KR106179,S,9786
KP771821,L,9787
KP771822,M,9787
KP771823,S,9787
HM566155,L,9788
HM566157,M,9788
HM566156,S,9788
HM119410,L,9789
HM119411,M,9789
HM119412,S,9789
MT270825,L,9790
MT270826,M,9790
MT270827,S,9790
JF920136,L,9791
JF920137,M,9791
JF920138,S,9791
KF297903,L,9792
KF297904,M,9792
KF297905,S,9792
MK524332,L,9793
MK524333,M,9793
MK524334,S,9793
KF297900,L,9794
KF297901,M,9794
KF297902,S,9794
MW368831,L,9795
MW368832,M,9795
MW368833,S,9795
MK330768,L,9796
MK330769,M,9796
MK330770,S,9796
HM119416,L,9797
HM119417,M,9797
HM119418,S,9797
MK330771,L,9798
MK330772,M,9798
MK330773,S,9798
HM566162,L,9799
HM566163,M,9799
HM566161,S,9799
KF297909,L,9800
KF297910,M,9800
KF297911,S,9800
MT270831,L,9801
MT270832,M,9801
MT270833,S,9801
HM566152,L,9802
HM566154,M,9802
HM566153,S,9802
HM119413,L,9803
HM119414,M,9803
HM119415,S,9803
EU725771,L,9804
EU725772,M,9804
EU725773,S,9804
KU255114,L,9805
KU255115,M,9805
KU297253,S,9805
MK524337,L,9806
MK524338,M,9806
MK524339,S,9806
LC063770,L,9807
LC063768,M,9807
LC063769,S,9807
HM566164,L,9808
HM566165,M,9808
HM566166,S,9808
HM566167,L,9809
HM566169,M,9809
HM566168,S,9809
KP863799,L,9810
KP863800,M,9810
KP863801,S,9810
KY662287,L,9811
KY662280,S,9811
OU230765,L,9812
OU230766,M,9812
OU230767,S,9812
GU135606,L,9813
GU135607,M,9813
GU135608,S,9813
KY439873,L,9814
HM119425,L,9815
HM119426,M,9815
HM119427,S,9815
MF695812,L,9816
MF695810,M,9816
MF695811,S,9816
HM566174,L,9817
HM566173,M,9817
HM566175,S,9817
HM119434,L,9818
HM119435,M,9818
HM119436,S,9818
MF289183,L,9819
MF289182,M,9819
MK524341,L,9820
MK524342,M,9820
MK524343,S,9820
MN163121,L,9821
MN163122,M,9821
MN163123,S,9821
MT270834,L,9822
MT270835,M,9822
MT270836,S,9822
JF920133,L,9823
JF920134,M,9823
JF920135,S,9823
DQ375403,L,9824
DQ380206,M,9824
DQ380151,S,9824
MK503253,L,9825
MK503254,M,9825
MK503255,S,9825
KC669549,L,9826
KC669550,M,9826
KC669551,S,9826
JX472403,L,9827
JX472404,M,9827
JX472405,S,9827
HM043725,L,9828
MG573144,L,9829
MG573145,M,9829
MG573146,S,9829
GU446656,L,9830
JX472400,L,9831
JX472401,M,9831
JX472402,S,9831
MG573142,L,9832
MG573143,M,9832
MG573147,S,9832
HM627185,L,9833
HM627183,M,9833
HM627184,S,9833
GQ847513,L,9834
GQ847512,M,9834
GQ847511,S,9834
KX611397,L,9835
KX611398,M,9835
KX611399,S,9835
JF939846,L,9836
JF939847,M,9836
JF939848,S,9836
MK524345,L,9837
MK524346,M,9837
MK524347,S,9837
KP272028,L,9838
KP272029,M,9838
KP272030,S,9838
KP272043,L,9839
KP272045,M,9839
KP272044,S,9839
KP966619,L,9840
KP966620,M,9840
KP966621,S,9840
X68414,L,9841
X89628,M,9841
X53794,S,9841
HM119431,L,9842
HM119432,M,9842
HM119433,S,9842
KX611400,L,9843
KX611401,M,9843
KX611402,S,9843
KX611403,L,9844
KX611404,M,9844
KX611405,S,9844
KP966616,L,9845
KP966617,M,9845
KP966618,S,9845
KX852391,L,9846
KX852390,M,9846
KX852389,S,9846
MT153420,L,9847
MT153468,M,9847
MT153384,S,9847
MN062090,L,9852
MN062091,M,9852
MN062092,S,9852
KM817666,L,9861
KM817733,S,9861
KM048311,L,9862
KM048312,S,9862
JF838327,L,9863
JF838328,M,9863
JF838329,S,9863
KU933936,L,9864
KU933937,S,9864
KM817668,L,9865
KM817707,M,9865
KM817735,S,9865
LC153711,L,9866
LC153712,M,9866
LC153713,S,9866
MG581739,L,9867
MG581740,M,9867
MG581741,S,9867
KM817672,L,9868
KM817736,S,9868
HM566181,L,9869
HM566179,M,9869
HM566180,S,9869
KF892052,L,9870
KF892053,M,9870
KF892054,S,9870
HM566159,L,9871
HM566160,M,9871
HM566158,S,9871
KM114257,L,9872
KM114255,M,9872
KM114256,S,9872
KM817684,L,9873
KM817744,S,9873
LC618931,L,9874
LC618932,M,9874
LC618933,S,9874
HM566191,L,9875
HM566193,M,9875
HM566192,S,9875
JF838330,L,9876
JF838331,M,9876
JF838332,S,9876
D10759,L,9877
M17417,M,9877
M33551,S,9877
JF838324,L,9878
JF838325,M,9878
JF838326,S,9878
JQ924562,L,9879
JQ924563,M,9879
JQ924564,S,9879
KM817704,L,9883
KM817764,S,9883
MT241517,L,9884
MT241518,M,9884
MT249221,S1,9884
MT241519,S2,9884
KM817696,L,9912
KX650645,M,9912
KM817757,S,9912
KU751814,RNA1,9913
KU751815,RNA2,9913
KU751816,RNA3,9913
KU751817,RNA4,9913
KU751818,RNA5,9913
KU751819,RNA6,9913
KU751820,RNA7,9913
KU751821,RNA8,9913
KU751822,RNA9,9913
KU751823,RNA10,9913
V00603,RNA1,9914
J02151,RNA2,9914
V01106,RNA3,9914
V01088,RNA4,9914
J02147,RNA5,9914
J02146,RNA6,9914
V01099,RNA7,9914
J02150,RNA8,9914
M14880,RNA1,9915
AF101982,RNA2,9915
AF102017,RNA3,9915
K00423,RNA4,9915
K01395,RNA5,9915
J02095,RNA6,9915
J02094,RNA7,9915
J02096,RNA8,9915
JQ922305,RNA1,9916
JQ922306,RNA2,9916
JQ922307,RNA3,9916
JQ922308,RNA4,9916
JQ922309,RNA5,9916
JQ922310,RNA6,9916
JQ922311,RNA7,9916
AB126191,RNA1,9917
AB126192,RNA2,9917
AB126193,RNA3,9917
AB126194,RNA4,9917
AB126195,RNA5,9917
AB126196,RNA6,9917
AB283001,RNA7,9917
AY373381,RNA1,9918
AF404346,RNA2,9918
AF404345,RNA3,9918
AF404344,RNA4,9918
AF404343,RNA5,9918
AF404342,RNA6,9918
AF404341,RNA7,9918
AF404340,RNA8,9918
KX882061,Seg1,9919
KX882062,Seg2,9919
KX882063,Seg3,9919
KX882064,Seg4,9919
KX882065,Seg5,9919
KX882066,Seg6,9919
KX882067,Seg7,9919
KX882068,Seg8,9919
KX882069,Seg1,9920
KX882070,Seg2,9920
KX882071,Seg3,9920
KX882072,Seg4,9920
KX882073,Seg5,9920
KX882074,Seg6,9920
KX882075,Seg7,9920
KX882076,Seg8,9920
KX670395,Seg0,9921
KX670394,Seg1,9921
KX670392,Seg2,9921
KX670393,Seg3,9921
KX670390,Seg4,9921
KX670391,Seg5,9921
KX670389,Seg6,9921
MT774253,Seg1,9922
MT774254,Seg2,9922
MT774255,Seg3,9922
MT774256,Seg4,9922
MT774257,Seg5,9922
MT774258,Seg6,9922
MT774259,Seg7,9922
FJ861697,Seg0,9923
FJ861696,Seg1,9923
GQ499302,RNA1,9924
GQ499303,RNA2,9924
FJ861695,RNA3,9924
JN412853,RNA4,9924
FJ861694,RNA5,9924
GQ499304,RNA6,9924
MT774252,Seg0,9925
JQ928946,Seg1,9925
JQ928941,Seg2,9925
JQ928942,Seg3,9925
JQ928944,Seg4,9925
JQ928943,Seg5,9925
JQ928945,Seg6,9925
KM114304,Seg1,9926
KM114305,Seg2,9926
KM114306,Seg3,9926
KM114307,Seg4,9926
KM114308,Seg5,9926
KM114309,Seg6,9926
KM114310,Seg7,9926
MN241407,Seg0,9927
MN241408,Seg1,9927
MN241409,Seg2,9927
MN241410,Seg3,9927
MN241411,Seg4,9927
MN241412,Seg5,9927
MN241413,Seg6,9927
MN241414,Seg7,9927
MH880287,Seg0,9928
MH880288,Seg1,9928
MH880289,Seg2,9928
MH880290,Seg3,9928
MH880291,Seg4,9928
MH880292,Seg5,9928
GU969308,RNA1,9929
GU969313,RNA2,9929
GU969309,RNA3,9929
GU969310,RNA4,9929
GU969311,RNA5,9929
GU969312,RNA6,9929
HM627174,Seg0,9930
HM627170,Seg1,9930
HM627175,Seg2,9930
HM627171,Seg3,9930
HM627173,Seg4,9930
HM627172,Seg5,9930
LC320123,Seg1,9931
LC320124,Seg2,9931
LC320125,Seg3,9931
LC320126,Seg4,9931
LC320127,Seg5,9931
LC320128,Seg6,9931
KX949591,Seg0,9932
KX949590,Seg1,9932
KX949589,Seg2,9932
KX949588,Seg3,9932
KX949587,Seg4,9932
KX949586,Seg5,9932
MN095539,Seg0,9933
MN095540,Seg1,9933
MN095541,Seg2,9933
MN095542,Seg3,9933
MN095543,Seg4,9933
MN095544,Seg5,9933
Y17873,RNA1,9934
AF004985,RNA2,9934
AF006073,RNA3,9934
M77280,RNA4,9934
X96872,RNA5,9934
AF527531,RNA6,9934
KC506156,Seg0,9935
KC506157,Seg1,9935
KC506158,Seg2,9935
KC506159,Seg3,9935
KC506160,Seg4,9935
KC506161,Seg5,9935
MZ458542,Seg0,9936
MZ458543,Seg1,9936
KX883007,,9995
KX883006,,10011
KX883005,,10012
KX884063,Seg1,10119
KX884062,Seg2,10119
KR902508,Seg1,10120
KR902507,Seg2,10120
AB186897,RNA1,10121
AB186898,RNA2,10121
AF246939,RNA2,10122
AF246940,RNA2,10123
GBBW01007738,,10124
MF324848,,10125
X53459,,10126
KP026921,,10127
AF180391,,10128
KM677927,,10129
KR862307,,10130
KT166441,,10131
KC787658,,10132
KP126831,,10133
JX473849,,10134
KR139839,,10135
KT447550,,10136
KM110938,,10137
KC787630,,10138
U87392,,10139
KP280006,,10140
KU302440,,10141
KY369968,,10142
M96262,,10143
KY369967,,10144
U15146,,10145
KY369969,,10146
JN116253,,10147
MH447987,,10148
MG600025,,10149
MG600023,,10150
MG600022,,10151
GECV01031551,,10152
MT663548,,10153
KF430219,,10154
MN611525,,10155
MK472070,,10156
JQ989270,,10157
KJ473807,,10158
AF304460,,10159
JX503061,,10160
KF294380,,10161
HM245925,,10162
EU420138,,10163
EU420139,,10164
KJ473806,,10165
MK720944,,10166
MK472068,,10167
KJ473809,,10168
MH938449,,10169
MG923574,,10170
MK472067,,10171
AF353511,,10172
DQ648858,,10173
EF203064,,10174
AY567487,,10175
KY073745,,10176
KY370053,,10177
KY967715,,10178
AJ271965,,10179
AY585228,,10180
KM349742,,10181
AY597011,,10182
AY700211,,10183
KY370046,,10184
KF636752,,10185
KC545383,,10186
JX869059,,10187
EF065509,,10188
EF065505,,10189
MG693168,,10190
KU762338,,10191
EF065513,,10192
AY274119,,10193
KY352407,,10194
MN908947,,10195
AY613950,,10196
JQ065048,,10197
FJ376619,,10198
JQ065049,,10199
JQ065043,,10200
FJ376622,,10201
JQ065044,,10202
JQ065047,,10203
MK359255,,10204
EU111742,,10205
KF793824,,10206
M95169,,10207
KR902510,,10208
KM454473,,10209
MK611985,,10210
MK956105,,10211
KX883629,,10212
KJ125489,,10213
JQ957874,,10214
JQ957872,,10215
KT966495,,10216
KC807171,,10217
AB753015,,10218
JQ957873,,10219
DQ458789,,10220
KY056254,,10221
KT966491,,10222
KY369959,,10223
MN714662,,10224
MN961271,,10225
MN714663,,10226
MH933735,,10227
MG600024,,10228
MG600020,,10229
KX883628,,10230
KX883636,,10231
KX883627,,10232
MT907511,,10233
AF227196,,10234
EU487200,,10235
KX947267,,10236
DQ898157,,10237
GU002364,,10238
KJ681496,,10239
KM589359,,10240
MG600028,,10241
MN161572,,10242
KX883638,,10243
MT997160,,10244
MG600030,,10245
KJ541759,,10246
MF351889,,10247
MK182569,,10248
MF685025,,10249
KX184715,,10250
KX883637,,10251
MN161566,,10252
MN161561,,10253
MT997159,,10254
MW561977,,10255
AY427798,,10256
DQ310701,Seg0,10257
X52506,Seg1,10257
X52505,Seg2,10257
JQ860350,,10258
HQ010042,,10259
Z69620,,10260
M67473,,10261
KX371097,,10262
JQ347522,,10263
DQ013304,,10264
AY082891,,10265
M87661,,10266
X86557,,10267
AY032605,,10268
AJ011099,,10269
AF195847,,10270
AY228235,,10271
GQ443611,,10272
FJ692500,,10273
AJ844470,,10274
KJ196290,,10275
KJ790198,,10276
EU391643,,10277
KJ577139,,10278
HM002617,,10279
X86560,,10280
AJ249939,,10281
AF182760,,10282
DQ058829,,10283
AY646856,,10284
FJ355928,,10285
M86379,,10286
U76874,,10287
AF150629,,10288
HM777507,,10289
EF219380,,10290
AY275710,,10291
AF277675,,10292
AY634314,,10293
AF014388,,10294
AF218039,,10295
AF536531,,10296
MH714707,,10297
AF022937,,10298
AB017037,,10299
DQ288865,,10300
AF183905,,10301
AB006531,,10302
AF178440,,10303
MW281483,Seg0,10304
MW548506,Seg1,10304
AJ489744,,10305
EU035616,,10306
JN870848,,10307
EF517277,,10308
KF843822,,10309
AY365064,,10310
AB000906,,10311
KJ629170,,10312
JF720348,,10313
AB766259,,10314
AF323747,,10315
AF092924,,10316
JN091707,,10317
KX578271,,10318
KF751885,,10319
MF327529,,10341
KP236128,,10342
JN936206,,10343
EU236594,,10344
KY432299,,10345
KP264975,,10346
KU168861,,10347
KU159360,,10348
DQ272578,,10349
AY593829,,10350
AY593752,,10351
AY593805,,10352
DQ533483,,10353
AY593840,,10354
AY593849,,10355
AY593850,,10356
KM589358,,10357
M81861,,10358
JX257003,,10359
X56019,,10360
JX443418,,10361
M16020,,10362
M80888,Seg0,10363
M94868,Seg1,10363
EU723237,Seg2,10363
MF172923,,10364
AB090161,,10365
MF416403,,10366
JQ864242,,10367
JX683808,,10368
MF352424,,10369
EF165067,,10370
EU376394,,10371
HM181996,,10372
AB747251,,10373
FJ463615,,10374
FJ463617,,10375
AB747254,,10376
AB747255,,10377
AB747256,,10378
AB747257,,10379
AB747258,,10380
KY432928,,10381
KY432930,,10382
FJ438902,,10383
FJ438903,,10384
FJ438904,,10385
FJ438905,Seg0,10386
FJ438906,Seg1,10386
JN867771,,10387
JN867790,,10388
JN867768,,10389
JN867776,,10390
JN867763,,10391
JN867772,,10392
JN867760,,10393
JN867774,,10394
JN867764,,10395
JN867773,,10396
JN867780,,10397
JN867767,,10398
JN867769,,10399
JN867775,,10400
JN867759,,10401
JN867756,,10402
JQ811826,,10403
JQ811825,,10404
JQ811821,,10405
JQ811830,,10406
FJ438907,,10407
FJ438908,,10408
JN867762,,10409
JN867777,,10410
JN867761,,10411
JN867778,,10412
FJ555055,,10413
JN867758,,10414
X96871,,10415
AF361253,,10416
DQ108383,,10417
JQ941880,,10418
HM153767,,10419
KJ950971,,10420
KT944199,,10421
KX156157,,10422
KT944214,,10423
KT944212,,10424
KY432925,,10425
KM396707,,10426
KM396708,,10427
MK882499,,10428
JQ814851,,10429
KP054273,,10430
KP100644,,10431
KY512802,,10432
MF352410,,10433
JF973687,,10434
KF958461,,10435
KY855435,,10436
KY432924,,10437
KY432934,,10438
DQ641257,,10439
AJ011380,,10440
AF296087,,10441
AF296088,,10442
AF296089,,10443
AF296090,,10444
AF296091,,10445
AF296092,,10446
AF296093,,10447
AF296094,,10448
AF296095,,10449
AF296096,,10450
JF724001,,10451
JQ429405,,10452
LC386160,,10453
MG875515,,10454
LC386157,,10455
MG875516,,10456
KM873611,,10457
LC113907,,10458
AY563023,,10459
KT880670,,10460
LC006971,,10461
LC036579,,10462
LC036580,,10463
LR216006,,10464
KJ641685,,10465
KJ641697,,10466
AY421760,,10467
AY421761,,10468
AY421762,,10469
AY421763,,10470
AY421764,,10471
AY421765,,10472
AY421766,,10473
AY421767,,10474
AY421768,,10475
AY421769,,10476
U05876,,10477
U22521,,10478
AY697458,,10479
AY697459,,10480
AY697460,,10481
AY697461,,10482
EF667344,,10483
KU355876,,10484
KC787153,,10485
LK021688,,10486
KU355877,,10487
AF326754,,10488
AF326761,,10489
AF326764,,10490
AF326750,,10491
M88483,,10492
M16560,,10493
AF081485,,10494
X05690,,10495
AF114383,,10496
AF039205,,10497
D00627,,10498
AF029859,,10499
AF250874,,10500
AY302545,,10501
AY302553,,10502
AY302557,,10503
AF083069,,10504
AY302558,,10505
AY302559,,10506
X84981,,10507
X80059,,10508
X79047,,10509
AY302539,,10510
AY302540,,10511
AY302541,,10512
AY302542,,10513
AY302543,,10514
AF317694,,10515
AY302544,,10516
AY302546,,10517
AY302547,,10518
AY302548,,10519
AY302549,,10520
AY302550,,10521
AY302551,,10522
AY302552,,10523
AF162711,,10524
AY302554,,10525
AY302555,,10526
AY302556,,10527
AY302560,,10528
AF241359,,10529
AY556057,,10530
AY556070,,10531
AJ493062,,10532
AY208120,,10533
AY843297,,10534
AY843298,,10535
AY843299,,10536
AY843300,,10537
AY843301,,10538
DQ902712,,10539
AY843303,,10540
AY843304,,10541
AY843305,,10542
AY843306,,10543
KM273013,,10544
AY843307,,10545
AB426608,,10546
DQ902713,,10547
AY843308,,10548
KF990476,,10549
AB426609,,10550
JF416928,Seg0,10551
JF416931,Seg1,10551
JF416934,Seg2,10551
JF416937,Seg3,10551
KF312882,,10552
KJ418244,,10553
KJ701249,,10554
AF326751,,10555
V01149,,10556
V01150,,10557
M12197,,10558
X00595,,10559
K01392,,10560
X00925,,10561
AF499635,,10562
AF499636,,10563
AF499637,,10564
AF499640,,10565
AF499639,,10566
AF499641,,10567
AF499642,,10568
AF546702,,10569
AF499643,,10570
EF026081,,10571
JX417822,,10572
EF015886,,10573
EF555644,,10574
EF555645,,10575
EU840733,,10576
JX393302,,10577
GQ865517,,10578
KC344833,,10579
JX514942,,10580
JX262382,,10581
JX961708,,10582
AY426531,,10583
AY355268,,10584
D00820,,10585
DQ916376,,10586
JF416929,Seg0,10587
JF416932,Seg1,10587
JF416935,Seg2,10587
JF416938,Seg3,10587
KF040080,,10588
D00214,,10589
DQ092792,,10590
DQ092786,,10591
JQ690748,Seg0,10592
JQ690741,Seg1,10592
KU172420,,10593
DQ092770,,10594
DQ092795,,10595
DQ092794,,10596
AY462106,,10597
LC038188,,10600
AF363453,,10601
AF363455,,10602
HQ702854,,10603
JN807387,,10604
JQ277724,,10605
JQ818253,,10606
MG958646,,10607
KT265911,,10608
KT265961,,10609
KP982873,,10610
KJ156451,,10611
KT265900,,10612
KT265903,,10613
KT265909,,10614
KT265941,,10615
KT266010,,10616
KY761948,,10617
MF113370,,10618
MF113372,,10619
KU297674,,10620
AF326759,,10621
KP345887,,10622
KP345888,,10623
AF326766,,10624
FJ007373,,10625
AF414372,,10626
JX537981,,10627
JX537991,,10628
KF541639,Seg0,10629
KF648606,Seg1,10629
KX156158,,10630
KX156159,,10631
KU587555,,10632
FJ445111,,10633
D00239,,10634
X02316,,10635
DQ473503,,10636
FJ445113,,10637
FJ445177,,10638
DQ473498,,10639
EF173414,,10640
EF173415,,10641
FJ445116,,10642
DQ473493,,10643
L24917,,10644
FJ445118,,10645
FJ445119,,10646
FJ445120,,10647
FJ445121,,10648
FJ445122,,10649
DQ473497,,10650
EF173416,,10651
FJ445123,,10652
DQ473508,,10653
FJ445125,,10654
DQ473512,,10655
FJ445126,,10656
FJ445127,,10657
FJ445128,,10658
DQ473501,,10659
DQ473505,,10660
DQ473495,,10661
AY751783,,10662
FJ445129,,10663
DQ473491,,10664
FJ445131,,10665
FJ445132,,10666
DQ473506,,10667
FJ445133,,10668
DQ473496,,10669
FJ445135,,10670
FJ445136,,10671
DQ473507,,10672
FJ445138,,10673
DQ473511,,10674
FJ445140,,10675
FJ445141,,10676
FJ445142,,10677
DQ473500,,10678
FJ445143,,10679
FJ445144,,10680
FJ445145,,10681
FJ445146,,10682
EF173417,,10683
FJ445147,,10684
FJ445148,,10685
FJ445149,,10686
FJ445150,,10687
FJ445152,,10688
DQ473492,,10689
DQ473494,,10690
DQ473510,,10691
DQ473502,,10692
FJ445154,,10693
EF173418,,10694
FJ445156,,10695
FJ445157,,10696
DQ473509,,10697
FJ445163,,10698
DQ473504,,10699
M16248,,10700
FJ445167,,10701
EF173419,,10702
FJ445171,,10703
FJ445175,,10704
GQ415051,,10705
EF155421,,10706
JF965515,,10707
JN562727,,10708
JN614995,,10709
JQ245971,,10710
KC859319,,10711
KC859318,,10712
DQ473485,,10713
DQ473490,,10714
FJ445112,,10715
DQ473486,,10716
K02121,,10717
EF173420,,10718
FJ445124,,10719
FJ445186,,10720
DQ473487,,10721
EF173423,,10722
FJ445130,,10723
DQ473488,,10724
FJ445188,,10725
FJ445151,,10726
DQ473489,,10727
FJ445153,,10728
FJ445155,,10729
FJ445161,,10730
FJ445162,,10731
FJ445164,,10732
FJ445168,,10733
FJ445169,,10734
EF173425,,10735
FJ445172,,10736
FJ445174,,10737
HQ123444,,10738
JF781500,,10739
JX074053,,10740
JN614996,,10741
FJ445137,,10742
EF077279,,10743
EF077280,,10744
EF186077,,10745
EF582385,,10746
EF582386,,10747
EF582387,,10748
DQ875932,,10749
GQ223227,,10750
GQ223228,,10751
GQ323774,,10752
EU840952,,10753
HM236958,,10754
HM236908,,10755
HM236911,,10756
GU219984,,10757
KR997882,,10758
HM236936,,10759
HM236918,,10760
EU840728,,10761
HM236923,,10762
HM236903,,10763
KJ675507,,10764
KJ675506,,10765
HM236939,,10766
HM236952,,10767
HM236904,,10768
HM236906,,10769
HM236954,,10770
HM236949,,10771
HM236968,,10772
HM236964,,10773
HM236897,,10774
HM236934,,10775
KM486097,,10776
JF436925,,10777
JF416311,,10778
JF416321,,10779
JF416322,,10780
JN205461,,10781
JN815251,,10782
KF958311,,10783
KJ675505,,10784
JN815249,,10785
JF416310,,10786
KY624849,,10787
JF416318,,10788
JF519760,,10789
JF519762,,10790
JN798566,,10791
KF688606,,10792
JF317015,,10793
KP282614,,10794
KR997885,,10795
LC004772,,10796
KP890662,,10797
JN572115,,10798
JN572116,,10799
MF352412,,10800
MF352414,,10801
KY432935,,10802
KY432932,,10803
KY432927,,10804
KY432933,,10805
KP233897,,10806
MF352425,,10807
KJ950883,,10808
MF352417,,10809
MF352408,,10810
KY432926,,10811
KY855432,,10812
MF175072,,10813
AF406813,,10814
AY064708,,10815
EU789367,,10816
JX627573,,10817
MG600103,,10818
KY312540,,10819
MG600068,,10820
MG600069,,10821
MG600095,,10822
MG600075,,10823
MG600070,,10824
MG600074,,10825
KY312541,,10826
M14707,,10827
KR703607,,10828
KT452742,,10829
KT452637,,10830
KT452644,,10831
KT452735,,10832
KT452685,,10833
KT229611,,10834
KT452730,,10835
KT452729,,10836
KT452691,,10837
KT452714,,10838
KT877158,,10839
KT452658,,10840
KX156153,,10841
KX156155,,10842
AJ225173,,10843
KY432472,,10844
MG600110,,10845
MH368041,,10846
JN819202,,10847
MF188967,,10848
JQ691613,,10849
KF979337,,10850
MG600089,,10851
AB040749,,10852
JN387133,,10853
JF755427,,10854
KF831027,,10855
KJ934637,,10856
MF947444,,10857
KY432931,,10858
MF175074,,10859
MF352432,,10860
MF947429,,10861
AB084788,,10862
KF006985,,10863
GU245693,,10864
EU787450,,10865
KF793927,,10866
LC055961,,10867
LC055960,,10868
KT325853,,10869
KJ641686,,10870
KJ641691,,10871
KX463670,,10872
MF358731,,10873
KC663628,,10874
KY369299,,10875
KY369300,,10876
KC876003,,10877
KC811837,,10878
KF961186,,10879
KF979336,,10880
MG846465,,10881
HM751199,,10882
KY488458,,10883
MF405436,,10884
MG600081,,10885
GU182408,,10886
GU182410,,10887
GU182406,,10888
MF977321,,10889
MG600106,,10890
MG600108,,10891
KU977108,,10892
MH255796,,10893
KJ415177,,10894
MG600090,,10895
MG967619,,10896
MG600093,,10897
JF973686,,10898
KJ158169,,10899
KX783423,,10900
KJ950906,Seg0,10901
KJ950911,Seg1,10901
KX783424,,10902
KX783425,,10903
KX783432,,10904
KX156156,,10905
KF387721,,10906
GQ179640,,10907
KM023140,,10908
KF741227,,10909
KT880665,,10910
KP779642,,10911
KY069113,,10912
KF979332,,10913
KY069112,,10914
MG846481,,10915
MG846484,,10916
MG846482,,10917
MG600076,,10918
MG600091,,10919
MG600083,,10920
KJ000696,,10921
EU142040,,10922
MH760796,,10923
DQ226541,,10924
EF067924,,10925
DQ256132,,10926
KC614703,,10927
KF979333,,10928
KF979334,,10929
AB937989,,10930
KX644937,,10931
KY312544,,10932
KY312545,,10933
MK443503,,10934
KC935379,,10935
KX644936,,10936
KY670597,,10937
JX134222,,10938
KF306267,,10939
KF183915,,10940
MG600094,,10941
KM203656,,10942
KT880667,,10943
S45208,,10944
AJ005695,,10945
AB084913,,10946
DQ315670,,10947
AF055846,,10948
AB252582,,10949
EU556224,,10950
EU716175,,10951
JX219575,,10952
JX219568,,10953
JX219574,,10954
JX219567,,10955
JX219579,,10956
FJ373179,,10957
JX219573,,10958
JX219580,,10959
KT319121,,10960
KY931659,,10961
AF327920,,10962
AF020541,,10963
AF538689,,10964
EU854568,,10965
LC133331,,10966
KY432929,,10967
HF677705,,10968
KF006989,,10969
KY645497,,10970
MG600084,,10971
JQ316470,,10972
JX491648,,10973
KM259923,,10974
LT898422,,10975
KC843627,,10976
MK189163,,10977
KJ641698,,10978
KP770140,,10979
KP230449,,10980
KA182589,,10981
KX883688,,10982
KX883940,,10983
LH935078,Seg0,10984
LH935077,Seg1,10984
MF041809,,10985
LI526777,,10986
MF041812,,10987
LI719284,,10988
LA858223,,10989
LA866448,,10990
MF041810,,10991
KX883910,,10992
MF041813,,10993
MF041808,,10994
FJ528584,,11112
KX024775,,11113
Y15936,,11452
AB033998,,11453
AF206663,,11454
Z25771,,11455
AY179509,,11456
FJ890351,,11457
FJ571067,,11458
Y15937,,11459
EU847144,,11460
FJ571066,,11461
EU847145,,11462
FJ571074,,11463
EU847155,,11464
FJ571065,,11465
KM017741,,11466
KF787112,,11467
FJ890352,,11468
FM213330,,11469
FJ222451,,11470
FJ890355,,11471
GQ415660,,11472
FJ973620,,11473
AB006783,SegA,11489
AY129662,SegB,11489
M18049,SegA,11490
M58756,SegB,11490
AF078668,SegA,11491
AF078669,SegB,11491
AJ622822,SegA,11492
AJ622823,SegB,11492
AY780919,SegA,11493
AY780926,SegB,11493
KY548509,SegA,11494
KY548520,SegB,11494
KY548508,SegA,11495
KY548519,SegB,11495
AF342731,SegA,11496
X84034,SegA,11497
X84035,SegB,11497
X92760,SegA,11498
X92761,SegB,11498
AJ459382,SegA,11499
AJ459383,SegB,11499
MK103419,SegA,11500
MK103420,SegB,11500
GQ342962,SegA,11501
GQ342963,SegB,11501
JX403941,SegA,11502
JX403942,SegB,11502
U60650,SegA,11503
AF196645,SegB,11503
FM995220,SegA,11504
FM995221,SegB,11504
AJ920335,SegA,11505
