query	target	pident	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits	prob	lddt	alntmscore
1_4r0e_polio_rdrp	CF-BAA76549.1_6441_relaxed	12.500	0.125	445	223	28	43	354	461	0.677	384	795	1295	0.318	2.078E-04	84	0.991	3.303E-01	3.750E-01
1_4r0e_polio_rdrp	CF-AKP24073.1_6445_relaxed	12.800	0.128	528	254	37	61	436	461	0.816	388	861	1303	0.364	3.990E-04	84	0.991	3.301E-01	4.228E-01
1_4r0e_polio_rdrp	CF-ACJ06234.1_6435_relaxed	13.200	0.132	520	284	30	51	426	461	0.816	387	883	1307	0.380	3.210E-04	84	0.991	3.297E-01	4.077E-01
1_4r0e_polio_rdrp	CF-QPN53433.1_9884_relaxed	11.900	0.119	470	257	34	73	429	461	0.774	808	1233	2051	0.208	5.236E-04	84	0.991	3.376E-01	4.255E-01
1_4r0e_polio_rdrp	CF-QLJ83469.1.1.4_9736_relaxed	10.200	0.102	508	280	32	74	460	461	0.839	244	696	719	0.630	1.765E-04	83	0.990	3.208E-01	3.713E-01
1_4r0e_polio_rdrp	CF-AIR95579.1.1.1_8917_relaxed	10.700	0.107	463	260	33	50	436	461	0.839	419	804	1027	0.376	1.765E-04	83	0.990	3.060E-01	3.922E-01
1_4r0e_polio_rdrp	CF-ABA87130.1.1.1_8656_relaxed	11.100	0.111	420	243	31	91	429	461	0.735	480	850	1084	0.342	2.316E-04	83	0.990	3.086E-01	4.057E-01
1_4r0e_polio_rdrp	CF-AAL31497.1_6469_relaxed	11.100	0.111	527	307	35	7	435	461	0.931	351	813	1240	0.373	8.542E-04	83	0.990	3.267E-01	4.758E-01
1_4r0e_polio_rdrp	CF-AGG53846.1_6473_relaxed	12.800	0.128	543	279	41	7	435	461	0.931	385	847	1273	0.364	3.389E-04	83	0.990	3.118E-01	4.190E-01
1_4r0e_polio_rdrp	CF-ADZ31977.1_6475_relaxed	12.400	0.124	531	295	39	7	435	461	0.931	385	847	1274	0.363	7.662E-04	83	0.990	3.249E-01	4.691E-01
1_4r0e_polio_rdrp	CF-AWI42881.1_8764_relaxed	11.900	0.119	369	207	25	50	354	461	0.662	400	714	1877	0.168	1.025E-04	83	0.990	2.905E-01	3.818E-01
1_4r0e_polio_rdrp	CF-APG78645.1_8757_relaxed	11.300	0.113	345	182	24	90	355	461	0.577	436	735	1920	0.156	6.632E-05	83	0.990	2.873E-01	3.587E-01
1_4r0e_polio_rdrp	CF-BAK08527.1.1.3_9374_relaxed	11.800	0.118	457	256	29	72	419	461	0.755	234	652	724	0.579	7.662E-04	82	0.988	3.439E-01	4.325E-01
1_4r0e_polio_rdrp	CF-UHK03042.1.1.1_8669_relaxed	9.300	0.093	545	306	33	65	458	461	0.855	342	849	1007	0.504	7.662E-04	82	0.988	3.432E-01	4.338E-01
1_4r0e_polio_rdrp	CF-AJG39185.1.1.1_9126_relaxed	10.300	0.103	456	237	33	65	420	461	0.772	391	774	1035	0.371	5.634E-05	82	0.988	2.916E-01	3.405E-01
1_4r0e_polio_rdrp	CF-DAA06049.1.1.1_8851_relaxed	9.400	0.094	487	272	27	59	437	461	0.822	421	846	1066	0.400	2.078E-04	82	0.988	3.051E-01	3.859E-01
1_4r0e_polio_rdrp	CF-AJG39131.1.1.1_9187_relaxed	9.600	0.096	547	293	38	52	440	461	0.844	354	857	1074	0.469	3.990E-04	82	0.988	3.127E-01	4.185E-01
1_4r0e_polio_rdrp	CF-CAA40788.1.1.1_8846_relaxed	10.000	0.100	388	209	22	153	436	461	0.616	536	887	1108	0.318	5.236E-04	82	0.988	3.274E-01	4.182E-01
1_4r0e_polio_rdrp	CF-AHW40448.1_6540_relaxed	11.600	0.116	500	262	35	55	424	461	0.803	381	830	1259	0.357	8.090E-04	82	0.988	3.468E-01	4.281E-01
1_4r0e_polio_rdrp	CF-QRK69404.1_8767_relaxed	12.100	0.121	378	208	24	41	354	461	0.681	392	709	1875	0.170	8.243E-05	82	0.988	2.823E-01	3.646E-01
1_4r0e_polio_rdrp	CF-APG78081.1_8550_relaxed	11.400	0.114	437	274	31	65	438	461	0.811	506	892	1881	0.206	1.765E-04	82	0.988	2.975E-01	3.889E-01
1_4r0e_polio_rdrp	CF-AJG39191.1_9139_relaxed	10.400	0.104	507	266	36	58	419	461	0.785	325	788	2079	0.223	1.672E-04	82	0.988	3.017E-01	3.866E-01
1_4r0e_polio_rdrp	CF-ASU47549.1.1.1_9747_relaxed	10.000	0.100	516	278	36	74	448	461	0.813	185	655	655	0.719	1.206E-04	81	0.986	2.905E-01	3.709E-01
1_4r0e_polio_rdrp	CF-BAM31229.1.1.3_9383_relaxed	12.200	0.122	514	247	34	55	419	461	0.792	194	652	724	0.634	6.873E-04	81	0.986	3.326E-01	4.191E-01
1_4r0e_polio_rdrp	CF-QMP82203.1.1.3_9847_relaxed	11.300	0.113	530	265	33	68	441	461	0.811	235	715	751	0.640	7.394E-05	81	0.986	2.938E-01	3.420E-01
1_4r0e_polio_rdrp	CF-AIL50416.1_8641_relaxed	12.300	0.123	447	250	37	65	435	461	0.805	388	768	1713	0.222	3.779E-04	81	0.986	3.046E-01	4.221E-01
1_4r0e_polio_rdrp	CF-ABD51507.1_9824_relaxed	9.500	0.095	469	274	30	71	435	461	0.792	829	1251	2092	0.202	4.448E-04	81	0.986	3.280E-01	4.007E-01
1_4r0e_polio_rdrp	CF-WBM84623.1.1.1_9688_relaxed	12.100	0.121	446	260	37	69	438	461	0.803	8	397	444	0.878	1.062E-03	80	0.984	3.393E-01	4.323E-01
1_4r0e_polio_rdrp	CF-CAA27741.1.1.6_6770_relaxed	12.500	0.125	453	300	30	36	440	461	0.879	23	427	458	0.884	7.662E-04	80	0.984	3.290E-01	4.225E-01
1_4r0e_polio_rdrp	CF-AIU95032.1.1.3_9872_relaxed	9.800	0.098	506	280	38	70	450	461	0.826	228	682	693	0.657	1.672E-04	80	0.984	3.011E-01	3.671E-01
1_4r0e_polio_rdrp	CF-AAA43581.1_9914_relaxed	13.300	0.133	278	148	18	151	355	461	0.445	221	478	757	0.341	5.838E-04	80	0.984	3.069E-01	4.327E-01
1_4r0e_polio_rdrp	CF-BAV03985.1.1.1_8791_relaxed	9.500	0.095	567	288	38	60	459	461	0.868	355	863	1074	0.474	9.020E-04	80	0.984	3.251E-01	4.406E-01
1_4r0e_polio_rdrp	CF-AGT51054.1_6433_relaxed	12.200	0.122	441	215	26	62	357	461	0.642	378	791	1290	0.321	6.164E-04	80	0.984	3.477E-01	3.870E-01
1_4r0e_polio_rdrp	CF-CAC70659.1_8638_relaxed	11.000	0.110	451	262	32	65	437	461	0.809	387	776	1711	0.228	8.542E-04	80	0.984	3.272E-01	4.382E-01
1_4r0e_polio_rdrp	CF-QBP05470.1.1.2_9292_relaxed	11.400	0.114	357	199	22	148	417	461	0.586	286	612	653	0.501	1.121E-03	79	0.981	3.279E-01	4.485E-01
1_4r0e_polio_rdrp	CF-AJG39191.1.1.1_9139_relaxed	10.200	0.102	467	252	32	65	442	461	0.820	386	774	1010	0.385	3.271E-05	79	0.981	2.637E-01	3.184E-01
1_4r0e_polio_rdrp	CF-ACI28636.1.1.1_8654_relaxed	10.400	0.104	506	277	36	51	419	461	0.800	370	836	1080	0.432	9.020E-04	79	0.981	3.227E-01	4.306E-01
1_4r0e_polio_rdrp	CF-ACI47553.1.1.1_8799_relaxed	9.400	0.094	457	273	31	68	436	461	0.800	454	857	1080	0.374	3.779E-04	79	0.981	3.032E-01	3.973E-01
1_4r0e_polio_rdrp	CF-AKO90683.1.1.1_8836_relaxed	10.700	0.107	408	229	25	137	436	461	0.651	497	877	1102	0.346	5.838E-04	79	0.981	3.055E-01	4.277E-01
1_4r0e_polio_rdrp	CF-AHL21593.1_6525_relaxed	11.700	0.117	459	268	32	73	435	461	0.787	423	840	1258	0.332	1.829E-03	79	0.981	3.620E-01	4.448E-01
1_4r0e_polio_rdrp	CF-DAZ85313.1_8640_relaxed	11.700	0.117	501	278	34	41	453	461	0.896	386	810	1719	0.247	3.779E-04	79	0.981	2.961E-01	4.139E-01
1_4r0e_polio_rdrp	CF-BCT55140.1_9874_relaxed	10.000	0.100	470	251	32	74	421	461	0.755	764	1183	2058	0.204	5.529E-04	79	0.981	3.287E-01	3.975E-01
1_4r0e_polio_rdrp	CF-AAC42205.1.1.3_9391_relaxed	11.500	0.115	476	270	31	72	435	461	0.790	234	670	724	0.604	1.931E-03	78	0.978	3.469E-01	4.545E-01
1_4r0e_polio_rdrp	CF-CAA39394.1.1.3_9362_relaxed	12.800	0.128	492	251	33	75	435	461	0.783	226	670	724	0.615	1.006E-03	78	0.978	3.306E-01	4.261E-01
1_4r0e_polio_rdrp	CF-ARV85980.1.1.1_8797_relaxed	11.400	0.114	456	253	29	81	432	461	0.764	444	852	1076	0.380	3.040E-04	78	0.978	3.010E-01	3.791E-01
1_4r0e_polio_rdrp	CF-AAC26996.1.1.1_8824_relaxed	9.600	0.096	497	268	30	67	436	461	0.803	439	881	1105	0.401	3.779E-04	78	0.978	3.067E-01	3.853E-01
1_4r0e_polio_rdrp	CF-AET43339.1.1.1_8805_relaxed	11.300	0.113	265	154	20	228	436	461	0.453	710	949	1166	0.206	5.838E-04	78	0.978	2.962E-01	4.353E-01
1_4r0e_polio_rdrp	CF-CBX25024.1_6523_relaxed	12.400	0.124	467	256	35	73	435	461	0.787	423	840	1259	0.332	1.471E-03	78	0.978	3.527E-01	4.237E-01
1_4r0e_polio_rdrp	CF-APG78077.1_8544_relaxed	12.000	0.120	348	214	24	41	355	461	0.683	491	779	1880	0.154	5.529E-04	78	0.978	3.048E-01	4.184E-01
1_4r0e_polio_rdrp	CF-AJG39227.1_9202_relaxed	9.400	0.094	499	264	35	65	453	461	0.844	438	858	2026	0.208	4.697E-04	78	0.978	3.086E-01	3.992E-01
1_4r0e_polio_rdrp	CF-QPB73987.1.1.1_9687_relaxed	7.300	0.073	490	283	30	73	459	461	0.839	202	623	656	0.643	1.765E-04	77	0.975	2.999E-01	3.442E-01
1_4r0e_polio_rdrp	CF-AJD77610.1.1.2_9504_relaxed	10.500	0.105	409	233	29	122	435	461	0.681	318	688	740	0.501	2.039E-03	77	0.975	3.389E-01	4.564E-01
1_4r0e_polio_rdrp	CF-AVM87400.1.1.1_8863_relaxed	10.600	0.106	431	258	28	65	419	461	0.770	430	809	1051	0.362	4.448E-04	77	0.975	2.984E-01	3.994E-01
1_4r0e_polio_rdrp	CF-ARU83023.1.1.1_8796_relaxed	9.800	0.098	469	270	31	68	436	461	0.800	448	863	1085	0.383	7.257E-04	77	0.975	3.116E-01	4.112E-01
1_4r0e_polio_rdrp	CF-ACA49110.1.1.1_8788_relaxed	10.800	0.108	479	251	31	81	436	461	0.772	458	883	1102	0.387	4.959E-04	77	0.975	3.056E-01	3.950E-01
1_4r0e_polio_rdrp	CF-AAW28767.1_6449_relaxed	11.100	0.111	441	220	27	64	357	461	0.638	399	814	1315	0.316	8.090E-04	77	0.975	3.380E-01	3.919E-01
1_4r0e_polio_rdrp	CF-QGA87322.1.1.1_9698_relaxed	10.700	0.107	306	170	18	153	397	461	0.531	3	266	298	0.886	2.534E-03	76	0.971	3.334E-01	4.720E-01
1_4r0e_polio_rdrp	CF-AFX73387.1_6440_relaxed	13.600	0.136	536	270	31	43	435	461	0.852	389	874	1302	0.373	6.164E-04	76	0.971	3.148E-01	3.884E-01
1_4r0e_polio_rdrp	CF-ABB72770.1_6442_relaxed	13.000	0.130	452	217	29	44	355	461	0.677	394	809	1311	0.317	1.006E-03	76	0.971	3.542E-01	3.783E-01
1_4r0e_polio_rdrp	CF-APG78069.1_8545_relaxed	11.400	0.114	505	283	36	55	438	461	0.833	407	868	1815	0.255	1.471E-03	76	0.971	3.249E-01	4.364E-01
1_4r0e_polio_rdrp	CF-APG78075.1_8549_relaxed	12.700	0.127	511	280	37	51	436	461	0.837	400	869	1830	0.257	1.062E-03	76	0.971	3.266E-01	4.118E-01
1_4r0e_polio_rdrp	CF-AAX49344.1.1.2_9243_relaxed	10.100	0.101	373	209	17	152	437	461	0.620	932	1265	2028	0.165	5.139E-03	76	0.971	3.793E-01	4.757E-01
1_4r0e_polio_rdrp	CF-ACF60579.1.1.1_8798_relaxed	11.300	0.113	466	260	34	65	436	461	0.807	459	865	1086	0.375	1.765E-04	75	0.967	2.763E-01	3.531E-01
1_4r0e_polio_rdrp	CF-AEU08865.1.1.1_8823_relaxed	10.900	0.109	447	265	28	87	436	461	0.759	453	863	1088	0.378	7.257E-04	75	0.967	3.000E-01	4.088E-01
1_4r0e_polio_rdrp	CF-ABQ23938.1.1.1_8848_relaxed	10.100	0.101	422	251	24	120	437	461	0.690	491	888	1108	0.359	1.471E-03	75	0.967	3.211E-01	4.257E-01
1_4r0e_polio_rdrp	CF-AEK86190.1_6528_relaxed	13.200	0.132	520	284	38	7	425	461	0.909	378	831	1261	0.360	1.640E-03	75	0.967	3.325E-01	4.203E-01
1_4r0e_polio_rdrp	CF-ABC71143.1.1.2_9250_relaxed	12.400	0.124	378	195	21	153	437	461	0.618	927	1261	2020	0.166	1.554E-03	75	0.967	3.336E-01	4.177E-01
1_4r0e_polio_rdrp	CF-ABR29826.2.1.3_9351_relaxed	9.700	0.097	505	263	33	50	419	461	0.803	206	652	724	0.617	1.554E-03	74	0.961	3.264E-01	4.185E-01
1_4r0e_polio_rdrp	CF-QIA61111.1.1.3_9393_relaxed	11.900	0.119	477	240	29	72	419	461	0.755	227	652	724	0.588	1.471E-03	74	0.961	3.383E-01	4.011E-01
1_4r0e_polio_rdrp	CF-AVX48954.1.1.2_9527_relaxed	8.900	0.089	423	229	31	128	457	461	0.716	326	685	739	0.487	1.121E-03	74	0.961	3.349E-01	3.817E-01
1_4r0e_polio_rdrp	CF-QKZ93219.1.1.1_8813_relaxed	10.000	0.100	458	257	33	87	436	461	0.759	453	863	1088	0.378	6.873E-04	74	0.961	3.034E-01	3.880E-01
1_4r0e_polio_rdrp	CF-BBG92175.1.1.1_8814_relaxed	10.600	0.106	478	270	31	67	436	461	0.803	443	871	1096	0.391	3.990E-04	74	0.961	2.866E-01	3.749E-01
1_4r0e_polio_rdrp	CF-BAA35122.1.1.1_8828_relaxed	11.100	0.111	494	264	36	67	436	461	0.803	439	881	1106	0.401	2.727E-04	74	0.961	2.780E-01	3.648E-01
1_4r0e_polio_rdrp	CF-APP90895.1.1.1_8782_relaxed	11.400	0.114	394	203	25	153	436	461	0.616	537	894	1108	0.323	1.931E-03	74	0.961	3.297E-01	4.252E-01
1_4r0e_polio_rdrp	CF-AAM82288.1.1.1_8861_relaxed	8.900	0.089	470	267	29	86	436	461	0.761	468	895	1120	0.382	1.394E-03	74	0.961	3.221E-01	4.140E-01
1_4r0e_polio_rdrp	CF-AFQ62079.1_6527_relaxed	11.400	0.114	508	275	36	55	435	461	0.826	381	840	1259	0.365	3.916E-03	74	0.961	3.583E-01	4.585E-01
1_4r0e_polio_rdrp	CF-ABV01040.1_6477_relaxed	12.300	0.123	476	265	33	62	432	461	0.805	419	847	1274	0.337	1.184E-03	74	0.961	3.139E-01	4.088E-01
1_4r0e_polio_rdrp	CF-AJG39154.1_8761_relaxed	8.700	0.087	466	279	33	41	442	461	0.872	385	768	1807	0.213	3.579E-04	74	0.961	2.769E-01	3.784E-01
1_4r0e_polio_rdrp	CF-DAZ90970.1_9731_relaxed	9.700	0.097	490	281	32	54	421	461	0.798	773	1223	2070	0.218	1.394E-03	74	0.961	3.271E-01	4.038E-01
1_4r0e_polio_rdrp	CF-QEQ51085.1.1.2_9291_relaxed	10.700	0.107	336	192	20	145	401	461	0.557	283	589	654	0.469	2.826E-03	73	0.956	3.270E-01	4.572E-01
1_4r0e_polio_rdrp	CF-QDJ95875.1.1.2_9469_relaxed	8.600	0.086	553	307	35	53	453	461	0.870	156	662	666	0.761	2.400E-03	73	0.956	3.327E-01	4.319E-01
1_4r0e_polio_rdrp	CF-UCU83241.1.1.1_8660_relaxed	12.800	0.128	484	257	34	79	454	461	0.816	443	869	1048	0.407	5.529E-04	73	0.956	2.968E-01	3.725E-01
1_4r0e_polio_rdrp	CF-ACJ82944.1.1.1_8795_relaxed	10.500	0.105	457	258	29	65	420	461	0.772	437	843	1072	0.380	6.873E-04	73	0.956	2.994E-01	3.819E-01
1_4r0e_polio_rdrp	CF-AGH32603.1.1.1_8790_relaxed	10.000	0.100	417	224	31	139	459	461	0.696	502	863	1074	0.337	1.121E-03	73	0.956	3.094E-01	4.010E-01
1_4r0e_polio_rdrp	CF-AIF74285.1_6574_relaxed	12.500	0.125	421	246	28	43	436	461	0.855	1167	1492	1537	0.212	1.062E-03	73	0.956	3.023E-01	4.116E-01
1_4r0e_polio_rdrp	CF-AAA20228.1_8637_relaxed	11.100	0.111	493	268	35	63	453	461	0.848	282	706	1608	0.264	1.250E-03	73	0.956	3.062E-01	4.183E-01
1_4r0e_polio_rdrp	CF-QWQ58027.1.1.2_9253_relaxed	11.900	0.119	410	216	23	131	437	461	0.666	909	1276	2032	0.181	1.394E-03	73	0.956	3.191E-01	4.064E-01
1_4r0e_polio_rdrp	CF-AJG39245.1.1.2_9710_relaxed	11.600	0.116	462	277	29	74	438	461	0.792	18	445	489	0.875	4.448E-04	72	0.949	2.957E-01	3.542E-01
1_4r0e_polio_rdrp	CF-AAG22533.4.1.3_9341_relaxed	10.800	0.108	361	206	22	72	359	461	0.625	234	551	724	0.439	2.153E-03	72	0.949	3.324E-01	4.107E-01
1_4r0e_polio_rdrp	CF-AGW82134.1.1.2_9523_relaxed	9.400	0.094	422	228	29	128	457	461	0.716	326	685	739	0.487	1.829E-03	72	0.949	3.434E-01	3.902E-01
1_4r0e_polio_rdrp	CF-ALP92388.1.1.2_9522_relaxed	9.500	0.095	430	236	29	118	457	461	0.738	320	686	740	0.496	1.320E-03	72	0.949	3.321E-01	3.753E-01
1_4r0e_polio_rdrp	CF-QLA47036.1.1.2_9636_relaxed	10.400	0.104	403	205	29	128	419	461	0.633	327	684	757	0.473	8.542E-04	72	0.949	2.906E-01	3.975E-01
1_4r0e_polio_rdrp	CF-AAS67167.1.1.1_8792_relaxed	10.700	0.107	382	220	25	139	432	461	0.638	504	852	1072	0.326	2.400E-03	72	0.949	3.229E-01	4.282E-01
1_4r0e_polio_rdrp	CF-ABY47607.1.1.1_8839_relaxed	11.600	0.116	491	261	33	65	436	461	0.807	441	877	1102	0.397	9.020E-04	72	0.949	2.991E-01	3.874E-01
1_4r0e_polio_rdrp	CF-BAQ19494.1_6538_relaxed	11.800	0.118	456	250	32	73	424	461	0.764	423	830	1259	0.324	2.039E-03	72	0.949	3.332E-01	4.070E-01
1_4r0e_polio_rdrp	CF-AAC40586.1_6428_relaxed	13.300	0.133	441	198	27	66	355	461	0.629	395	802	1305	0.313	1.394E-03	72	0.949	3.417E-01	3.695E-01
1_4r0e_polio_rdrp	CF-QEG08232.1.1.1_9219_relaxed	10.700	0.107	363	209	26	148	435	461	0.625	448	770	785	0.411	3.326E-03	71	0.941	3.123E-01	4.582E-01
1_4r0e_polio_rdrp	CF-AVM87362.1.1.1_8864_relaxed	10.700	0.107	372	200	28	153	437	461	0.618	511	837	1075	0.304	4.448E-04	71	0.941	2.733E-01	3.686E-01
1_4r0e_polio_rdrp	CF-AAF28259.1.1.1_8835_relaxed	11.300	0.113	404	227	23	134	436	461	0.657	504	877	1102	0.339	1.640E-03	71	0.941	3.077E-01	4.127E-01
1_4r0e_polio_rdrp	CF-AGL33555.1.1.1_8830_relaxed	10.600	0.106	496	264	34	67	436	461	0.803	439	881	1106	0.401	4.448E-04	71	0.941	2.800E-01	3.628E-01
1_4r0e_polio_rdrp	CF-ACL97360.2.1.1_8833_relaxed	10.000	0.100	489	248	35	86	435	461	0.759	454	889	1112	0.392	8.542E-04	71	0.941	2.960E-01	3.760E-01
1_4r0e_polio_rdrp	CF-AHL26962.1_6542_relaxed	12.700	0.127	534	289	43	8	435	461	0.928	381	843	1261	0.367	9.524E-04	71	0.941	2.996E-01	3.877E-01
1_4r0e_polio_rdrp	CF-AMU04173.1_6530_relaxed	13.300	0.133	526	275	31	7	424	461	0.907	378	830	1265	0.358	5.426E-03	71	0.941	3.500E-01	4.591E-01
1_4r0e_polio_rdrp	CF-ALQ33265.1_9716_relaxed	10.800	0.108	406	208	26	136	436	461	0.653	890	1246	2084	0.171	1.554E-03	71	0.941	3.171E-01	3.965E-01
1_4r0e_polio_rdrp	CF-CAC85165.2.1.3_9358_relaxed	11.500	0.115	492	257	32	75	435	461	0.783	226	670	724	0.615	2.273E-03	70	0.933	3.196E-01	4.033E-01
1_4r0e_polio_rdrp	CF-APU53641.1.1.2_9334_relaxed	10.200	0.102	526	273	35	49	434	461	0.837	204	670	725	0.644	3.916E-03	70	0.933	3.291E-01	4.361E-01
1_4r0e_polio_rdrp	CF-ASZ85283.1.1.3_9340_relaxed	10.200	0.102	516	247	31	72	438	461	0.796	227	675	726	0.618	2.676E-03	70	0.933	3.208E-01	4.203E-01
1_4r0e_polio_rdrp	CF-BAD24938.1_9917_relaxed	9.500	0.095	605	325	40	10	459	461	0.976	18	554	754	0.712	9.020E-04	70	0.933	3.024E-01	3.682E-01
1_4r0e_polio_rdrp	CF-AVM87645.1.1.1_9217_relaxed	10.300	0.103	414	213	26	127	434	461	0.668	409	770	771	0.470	1.062E-03	70	0.933	2.969E-01	3.816E-01
1_4r0e_polio_rdrp	CF-QEO75951.1.1.2_9468_relaxed	8.700	0.087	490	271	32	60	435	461	0.816	401	828	883	0.485	4.959E-04	70	0.933	2.733E-01	3.705E-01
1_4r0e_polio_rdrp	CF-UHM27656.1.1.1_8678_relaxed	7.900	0.079	593	255	39	65	444	461	0.824	279	793	981	0.525	1.121E-03	70	0.933	2.939E-01	3.924E-01
1_4r0e_polio_rdrp	CF-APG78697.1.1.1_8677_relaxed	9.400	0.094	510	240	34	65	422	461	0.777	354	793	999	0.440	9.020E-04	70	0.933	3.006E-01	3.729E-01
1_4r0e_polio_rdrp	CF-AAN18266.1.1.1_8803_relaxed	10.400	0.104	517	273	34	65	459	461	0.857	441	889	1104	0.407	5.236E-04	70	0.933	2.823E-01	3.611E-01
1_4r0e_polio_rdrp	CF-CAH61259.1.1.1_8825_relaxed	10.100	0.101	501	261	31	67	436	461	0.803	439	881	1106	0.401	1.006E-03	70	0.933	2.956E-01	3.839E-01
1_4r0e_polio_rdrp	CF-AXR70620.1.1.1_8818_relaxed	9.000	0.090	487	263	33	82	436	461	0.770	451	889	1114	0.394	2.534E-03	70	0.933	3.184E-01	4.144E-01
1_4r0e_polio_rdrp	CF-APG79346.1.1.2_9293_relaxed	11.000	0.110	415	239	23	127	459	461	0.722	269	635	653	0.562	4.610E-03	69	0.923	3.440E-01	4.223E-01
1_4r0e_polio_rdrp	CF-QBH68031.1.1.2_9337_relaxed	11.300	0.113	510	280	33	49	432	461	0.833	204	667	725	0.640	4.867E-03	69	0.923	3.325E-01	4.384E-01
1_4r0e_polio_rdrp	CF-ARU83017.1.1.1_8793_relaxed	11.000	0.110	390	217	25	139	436	461	0.646	512	863	1086	0.324	3.150E-03	69	0.923	3.167E-01	4.217E-01
1_4r0e_polio_rdrp	CF-FAA04063.1.1.1_8659_relaxed	10.100	0.101	425	252	28	87	429	461	0.744	494	870	1102	0.342	3.326E-03	69	0.923	3.227E-01	4.206E-01
1_4r0e_polio_rdrp	CF-AUJ87608.1.1.1_8783_relaxed	10.600	0.106	386	208	25	153	436	461	0.616	535	885	1104	0.318	2.534E-03	69	0.923	3.078E-01	4.270E-01
1_4r0e_polio_rdrp	CF-AEQ49375.1_6535_relaxed	10.200	0.102	515	280	33	18	424	461	0.883	390	830	1259	0.350	1.931E-03	69	0.923	3.186E-01	3.899E-01
1_4r0e_polio_rdrp	CF-AIT55713.1_6447_relaxed	14.200	0.142	457	200	28	49	355	461	0.666	390	804	1308	0.317	9.020E-04	69	0.923	3.144E-01	3.371E-01
1_4r0e_polio_rdrp	CF-AAG34363.1_6443_relaxed	10.700	0.107	542	263	31	49	435	461	0.839	421	896	1345	0.354	2.039E-03	69	0.923	3.223E-01	3.828E-01
1_4r0e_polio_rdrp	CF-AEJ38175.1_9734_relaxed	10.900	0.109	466	262	32	54	421	461	0.798	810	1220	2071	0.198	1.062E-03	69	0.923	3.070E-01	3.570E-01
1_4r0e_polio_rdrp	CF-QED21534.1.1.1_9754_relaxed	8.900	0.089	501	274	35	72	444	461	0.809	208	654	681	0.656	2.039E-03	68	0.912	3.127E-01	3.873E-01
1_4r0e_polio_rdrp	CF-ADW27360.1.1.3_9369_relaxed	12.300	0.123	478	234	32	72	419	461	0.755	230	652	724	0.584	2.826E-03	68	0.912	3.284E-01	3.948E-01
1_4r0e_polio_rdrp	CF-AIL25335.1.1.3_9366_relaxed	10.700	0.107	510	248	31	72	432	461	0.783	227	678	724	0.624	3.709E-03	68	0.912	3.281E-01	4.093E-01
1_4r0e_polio_rdrp	CF-QED22046.1.1.3_9385_relaxed	11.200	0.112	515	275	31	58	438	461	0.826	208	674	725	0.644	5.730E-03	68	0.912	3.282E-01	4.570E-01
1_4r0e_polio_rdrp	CF-AJZ73167.1.1.2_9525_relaxed	8.500	0.085	408	225	30	128	435	461	0.668	326	685	739	0.487	3.512E-03	68	0.912	3.188E-01	4.233E-01
1_4r0e_polio_rdrp	CF-AAZ82812.1.1.1_8811_relaxed	10.800	0.108	480	272	33	62	436	461	0.813	435	863	1088	0.394	7.257E-04	68	0.912	2.752E-01	3.608E-01
1_4r0e_polio_rdrp	CF-AAK62941.2.1.1_8866_relaxed	9.200	0.092	521	296	26	53	429	461	0.818	356	843	1091	0.447	4.867E-03	68	0.912	3.275E-01	4.392E-01
1_4r0e_polio_rdrp	CF-ACR56362.1.1.2_9258_relaxed	12.200	0.122	400	208	25	138	437	461	0.651	940	1296	2050	0.174	2.153E-03	68	0.912	3.014E-01	4.008E-01
1_4r0e_polio_rdrp	CF-AVM87400.1_8863_relaxed	11.300	0.113	430	256	30	65	419	461	0.770	450	829	2055	0.185	1.121E-03	68	0.912	2.879E-01	3.800E-01
1_4r0e_polio_rdrp	CF-AKN56871.1.1.1_9690_relaxed	11.300	0.113	492	271	32	54	442	461	0.844	228	657	671	0.641	1.471E-03	67	0.900	2.889E-01	3.880E-01
1_4r0e_polio_rdrp	CF-QGM12362.2.1.1_8649_relaxed	9.000	0.090	466	281	30	87	454	461	0.798	450	870	1035	0.407	1.184E-03	67	0.900	2.924E-01	3.620E-01
1_4r0e_polio_rdrp	CF-ARO49358.2.1.1_8785_relaxed	11.000	0.110	497	265	33	50	436	461	0.839	454	883	1102	0.390	6.164E-04	67	0.900	2.665E-01	3.516E-01
1_4r0e_polio_rdrp	CF-AYM47528.1.1.1_8812_relaxed	11.500	0.115	259	156	16	228	436	461	0.453	648	883	1108	0.213	5.426E-03	67	0.900	3.131E-01	4.559E-01
1_4r0e_polio_rdrp	CF-AFY09794.1.1.1_8858_relaxed	8.400	0.084	486	277	26	60	436	461	0.818	469	895	1116	0.383	2.400E-03	67	0.900	3.055E-01	3.994E-01
1_4r0e_polio_rdrp	CF-AGU69458.1_8809_relaxed	9.800	0.098	263	157	17	228	435	461	0.451	660	897	1765	0.135	2.984E-03	67	0.900	3.033E-01	4.223E-01
1_4r0e_polio_rdrp	CF-ACJ24976.1.1.2_9266_relaxed	9.400	0.094	411	208	25	141	437	461	0.644	928	1288	2044	0.177	6.873E-04	67	0.900	2.839E-01	3.381E-01
1_4r0e_polio_rdrp	CF-ARU83011.1.1.1_8789_relaxed	10.600	0.106	377	202	23	153	436	461	0.616	529	863	1086	0.308	5.426E-03	66	0.887	3.169E-01	4.337E-01
