hallmark,cluster_id,structure_representative,cluster_member,protlen,plddt,ptm,ictv_sort,ictv_realm,ictv_family,ictv_species,genbank_name,foldseek
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AHK60929.1_9792_relaxed,1428,77.6,0.54,9792,Riboviria,Phenuiviridae,Phlebovirus gabekense,Product: membrane glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AHK60931.1_9800_relaxed,1464,75.7,0.56,9800,Riboviria,Phenuiviridae,Phlebovirus karimabadense,Product: membrane glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AYC35223.1_9816_relaxed,1429,76.1,0.57,9816,Riboviria,Phenuiviridae,Phlebovirus ntepesense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QVG74816.1_9795_relaxed,1386,74.9,0.56,9795,Riboviria,Phenuiviridae,Phlebovirus hediense,Product: membrane glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QNJ99605.1_9772_relaxed,1318,78.9,0.61,9772,Riboviria,Phenuiviridae,Phlebovirus bogoriaense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QNJ99601.1_9790_relaxed,1323,75.4,0.61,9790,Riboviria,Phenuiviridae,Phlebovirus embossosense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30048.1_9781_relaxed,1317,77.8,0.57,9781,Riboviria,Phenuiviridae,Phlebovirus candiruense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEL29664.1_9809_relaxed,1290,75.9,0.54,9809,Riboviria,Phenuiviridae,Phlebovirus napoliense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AKF42403.1_9838_relaxed,1313,76.9,0.57,9838,Riboviria,Phenuiviridae,Phlebovirus toroense,Product: M protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ALX81177.1_9805_relaxed,1333,77.7,0.57,9805,Riboviria,Phenuiviridae,Phlebovirus medjerdaense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-API68893.1_9835_relaxed,1343,75.7,0.6,9835,Riboviria,Phenuiviridae,Phlebovirus taparaense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-API68881.1_9774_relaxed,1429,75.3,0.59,9774,Riboviria,Phenuiviridae,Phlebovirus bujaruense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QBQ01760.1_9820_relaxed,1425,75.6,0.58,9820,Riboviria,Phenuiviridae,Phlebovirus penablancaense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEL29658.1_9808_relaxed,1418,78.7,0.59,9808,Riboviria,Phenuiviridae,Phlebovirus mungubaense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QCI62732.1_9775_relaxed,1309,77.6,0.61,9775,Riboviria,Phenuiviridae,Phlebovirus cacaoense,Product: Glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30046.1_9789_relaxed,1299,76.9,0.59,9789,Riboviria,Phenuiviridae,Phlebovirus echarateense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ALS88189.1_9845_relaxed,1334,74.1,0.54,9845,Riboviria,Phenuiviridae,Phlebovirus zerdaliense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AFH89012.1_9836_relaxed,1334,74.2,0.48,9836,Riboviria,Phenuiviridae,Phlebovirus tehranense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QEI46451.1_9825_relaxed,1366,76.5,0.59,9825,Riboviria,Phenuiviridae,Phlebovirus riograndense,Product: polyprotein G1G2,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-API68901.1_9844_relaxed,1352,77.3,0.56,9844,Riboviria,Phenuiviridae,Phlebovirus urucuriense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30052.1_9842_relaxed,1317,75.8,0.51,9842,Riboviria,Phenuiviridae,Phlebovirus turunaense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30045.1_9777_relaxed,1320,77.5,0.58,9777,Riboviria,Phenuiviridae,Phlebovirus candiruense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30043.1_9803_relaxed,1319,76.9,0.55,9803,Riboviria,Phenuiviridae,Phlebovirus maldonadoense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AKF42408.1_9776_relaxed,1290,76.4,0.57,9776,Riboviria,Phenuiviridae,Phlebovirus campanaense,Product: M protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30050.1_9815_relaxed,1335,77.2,0.58,9815,Riboviria,Phenuiviridae,Phlebovirus niqueense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QNJ99609.1_9801_relaxed,1362,71.9,0.46,9801,Riboviria,Phenuiviridae,Phlebovirus kiborgochense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ADO17680.1_9813_relaxed,1326,73.3,0.4,9813,Riboviria,Phenuiviridae,Phlebovirus napoliense,Product: M protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-CAG7465169.1_9812_relaxed,1337,72.3,0.46,9812,Riboviria,Phenuiviridae,Phlebovirus napoliense,Gene: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-APG79262.1_9740_relaxed,1435,28.3,0.23,9740,Riboviria,Phenuiviridae,Hudovirus lepidopteris,Product: putative glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30044.1_9778_relaxed,1318,74.2,0.59,9778,Riboviria,Phenuiviridae,Phlebovirus candiruense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30049.1_9780_relaxed,1318,74.7,0.5,9780,Riboviria,Phenuiviridae,Phlebovirus candiruense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEB70983.1_9799_relaxed,1309,75.5,0.52,9799,Riboviria,Phenuiviridae,Phlebovirus ixcanalense,Gene: GP; Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QCI62742.1_9762_relaxed,1366,72.1,0.54,9762,Riboviria,Phenuiviridae,Frijoles phlebovirus,Product: Glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEL29641.1_9783_relaxed,1304,81.0,0.6,9783,Riboviria,Phenuiviridae,Phlebovirus chagresense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AFH88996.1_9823_relaxed,1331,73.1,0.38,9823,Riboviria,Phenuiviridae,Phlebovirus puniqueense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ACI24011.1_9804_relaxed,1332,75.1,0.59,9804,Riboviria,Phenuiviridae,Phlebovirus massiliaense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QBQ01765.1_9837_relaxed,1381,75.1,0.59,9837,Riboviria,Phenuiviridae,Phlebovirus ticoense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ALG75833.1_9766_relaxed,1331,78.3,0.58,9766,Riboviria,Phenuiviridae,Phlebovirus alcubeense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AMA19821.1_9810_relaxed,1333,74.7,0.48,9810,Riboviria,Phenuiviridae,Phlebovirus napoliense,Gene: GP; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QJQ29392.1_9821_relaxed,1359,76.3,0.59,9821,Riboviria,Phenuiviridae,Phlebovirus penshurtense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-API68877.1_9770_relaxed,1359,75.6,0.57,9770,Riboviria,Phenuiviridae,Phlebovirus anhangaense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-API68885.1_9763_relaxed,1353,73.4,0.57,9763,Riboviria,Phenuiviridae,Frijoles phlebovirus,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AED98380.1_9833_relaxed,1361,75.4,0.56,9833,Riboviria,Phenuiviridae,Phlebovirus saloboense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-API68873.1_9769_relaxed,1376,74.6,0.6,9769,Riboviria,Phenuiviridae,Phlebovirus ambeense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ALS88193.1_9840_relaxed,1359,78.1,0.59,9840,Riboviria,Phenuiviridae,Phlebovirus torosense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ACZ55879.2_9834_relaxed,1341,78.5,0.58,9834,Riboviria,Phenuiviridae,Phlebovirus siciliaense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ALS88201.1_9786_relaxed,1359,76.8,0.62,9786,Riboviria,Phenuiviridae,Phlebovirus corfouense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-ALS88185.1_9787_relaxed,1342,78.8,0.54,9787,Riboviria,Phenuiviridae,Phlebovirus dashliense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AYA58156.1_9832_relaxed,1332,77.5,0.57,9832,Riboviria,Phenuiviridae,Phlebovirus salehabadense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QBQ01755.1_9806_relaxed,1352,73.4,0.54,9806,Riboviria,Phenuiviridae,Phlebovirus monagritaense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AJK91619.1_9764_relaxed,1335,77.7,0.59,9764,Riboviria,Phenuiviridae,Phlebovirus adanaense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AFH89000.1_9791_relaxed,1521,67.8,0.47,9791,Riboviria,Phenuiviridae,Phlebovirus florisense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AYA58158.1_9829_relaxed,1336,75.0,0.49,9829,Riboviria,Phenuiviridae,Phlebovirus salehabadense,Product: glycoprotein precursor complex,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AGA82738.1_9831_relaxed,1331,75.0,0.51,9831,Riboviria,Phenuiviridae,Phlebovirus salehabadense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AGA82742.1_9827_relaxed,1337,77.3,0.55,9827,Riboviria,Phenuiviridae,Phlebovirus salehabadense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QBQ01749.1_9793_relaxed,1372,72.4,0.55,9793,Riboviria,Phenuiviridae,Phlebovirus gloriaense,Gene: GPC; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEB70968.1_9765_relaxed,1320,73.8,0.5,9765,Riboviria,Phenuiviridae,Phlebovirus aguacateense,Gene: GP; Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEB70979.1_9788_relaxed,1320,76.5,0.59,9788,Riboviria,Phenuiviridae,Phlebovirus duraniaense,Gene: GP; Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AWH90183.1_9819_relaxed,1342,76.9,0.55,9819,Riboviria,Phenuiviridae,Phlebovirus pantanalense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30042.1_9767_relaxed,1338,72.6,0.5,9767,Riboviria,Phenuiviridae,Phlebovirus alenquerense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QBQ01769.1_9768_relaxed,1330,77.6,0.6,9768,Riboviria,Phenuiviridae,Phlebovirus almendrasense,Gene: RdRp; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-API68897.1_9843_relaxed,1302,79.7,0.6,9843,Riboviria,Phenuiviridae,Phlebovirus uriuranaense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEL29686.1_9784_relaxed,1339,76.8,0.55,9784,Riboviria,Phenuiviridae,Phlebovirus claroense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AKF42407.1_9785_relaxed,1313,77.5,0.6,9785,Riboviria,Phenuiviridae,Phlebovirus cocleense,Product: M protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30051.1_9782_relaxed,1317,74.8,0.56,9782,Riboviria,Phenuiviridae,Phlebovirus candiruense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30053.1_9818_relaxed,1320,74.2,0.45,9818,Riboviria,Phenuiviridae,Phlebovirus oriximinaense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEL29652.1_9802_relaxed,1290,75.9,0.54,9802,Riboviria,Phenuiviridae,Phlebovirus leticiaense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA30047.1_9797_relaxed,1319,76.8,0.58,9797,Riboviria,Phenuiviridae,Phlebovirus itaitubaense,Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-AEA29966.1_9779_relaxed,1320,77.8,0.56,9779,Riboviria,Phenuiviridae,Phlebovirus candiruense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,165,CF-AEL29641.1_9783_relaxed,CF-QCI62746.1_9796_relaxed,1354,74.3,0.51,9796,Riboviria,Phenuiviridae,Phlebovirus icoaraciense,Product: Glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,13611,CF-AAB93840.1.2_9564_relaxed,CF-AAB93840.1.2_9564_relaxed,968,84.4,0.5,9564,Riboviria,Peribunyaviridae,Orthobunyavirus jamestownense,Glycoprotein G1,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ACT75288.1_6788_relaxed,1233,73.6,0.58,6788,Riboviria,Togaviridae,Western equine encephalitis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ACO59902.1_6752_relaxed,1236,76.4,0.62,6752,Riboviria,Togaviridae,Highlands J virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ABL84689.1_6755_relaxed,1242,73.0,0.41,6755,Riboviria,Togaviridae,Madariaga virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-APG79299.1_9739_relaxed,1267,45.1,0.31,9739,Riboviria,Phenuiviridae,Hudivirus muscae,Product: putative glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEQ61911.1_6771_relaxed,1221,75.0,0.42,6771,Riboviria,Togaviridae,Semliki Forest virus,Product: putative structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36237.1_6781_relaxed,1249,75.7,0.61,6781,Riboviria,Togaviridae,Una virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-CAA44845.1_6744_relaxed,1241,75.2,0.41,6744,Riboviria,Togaviridae,Eastern equine encephalitis virus,Note: unnamed protein product,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ACT68009.1_6747_relaxed,1238,75.3,0.56,6747,Riboviria,Togaviridae,Fort Morgan virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14555.1_6760_relaxed,1254,74.6,0.42,6760,Riboviria,Togaviridae,Mucambo virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-QLJ83475.1_9758_relaxed,1239,47.8,0.32,9758,Riboviria,Phenuiviridae,Phasivirus parryense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAC97205.1_6762_relaxed,1247,74.7,0.43,6762,Riboviria,Togaviridae,Onyong-nyong virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAA46785.1_6763_relaxed,1247,75.9,0.59,6763,Riboviria,Togaviridae,Onyong-nyong virus,Note: O'Nyong-nyong polyprotein B,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ABP73666.1_6758_relaxed,1258,76.0,0.61,6758,Riboviria,Togaviridae,Middelburg virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AFR68770.1_6745_relaxed,1233,76.3,0.41,6745,Riboviria,Togaviridae,Eilat virus,Product: structural protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-CAC87661.1_6769_relaxed,1322,70.5,0.38,6769,Riboviria,Togaviridae,Salmon pancreas disease virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-QBM15856.1_6740_relaxed,1248,73.2,0.55,6740,Riboviria,Togaviridae,Caaingua virus,Product: structural protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAF28340.1_6789_relaxed,1236,74.6,0.41,6789,Riboviria,Togaviridae,Western equine encephalitis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36235.1_6779_relaxed,1243,75.4,0.61,6779,Riboviria,Togaviridae,Trocara virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14557.1_6778_relaxed,1254,74.1,0.42,6778,Riboviria,Togaviridae,Tonate virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAC19325.1_6785_relaxed,1255,73.9,0.42,6785,Riboviria,Togaviridae,Venezuelan equine encephalitis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAD14551.1_6746_relaxed,1254,73.8,0.42,6746,Riboviria,Togaviridae,Everglades virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AKP18600.1_9759_relaxed,1237,57.9,0.35,9759,Riboviria,Phenuiviridae,Phasivirus phasiense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36222.1_6774_relaxed,1245,74.1,0.41,6774,Riboviria,Togaviridae,Sindbis virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-APG79286.1_9721_relaxed,1188,42.7,0.29,9721,Riboviria,Phenuiviridae,Beidivirus muscae,Product: putative glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ABD38819.1_9824_relaxed,1197,74.8,0.64,9824,Riboviria,Phenuiviridae,Phlebovirus riftense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-QCI62750.1_9798_relaxed,1266,71.8,0.61,9798,Riboviria,Phenuiviridae,Phlebovirus itaporangaense,Product: Glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36233.1_6777_relaxed,1251,73.4,0.41,6777,Riboviria,Togaviridae,Southern elephant seal virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36227.1_6748_relaxed,1238,75.6,0.42,6748,Riboviria,Togaviridae,Fort Morgan virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AJG39299.1_9463_relaxed,1089,62.6,0.49,9463,Riboviria,Nairoviridae,Xinspivirus xinzhouense,Gene: G; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-APG79289.1_9757_relaxed,1281,50.6,0.36,9757,Riboviria,Phenuiviridae,Phasivirus hubeiense,Product: putative glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AJG39292.1_9760_relaxed,1374,45.2,0.34,9760,Riboviria,Phenuiviridae,Phasivirus wuhanense,Gene: G; Product: glycoprotein precursor,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,EF-QEM39250.1_9756_relaxed,1147,50.8,0.343,9756,Riboviria,Phenuiviridae,Phasivirus guadeloupeense,Gene: M; Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ABK32032.1_6751_relaxed,1252,72.9,0.41,6751,Riboviria,Togaviridae,Getah virus,Product: structural protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-BAA92847.1_6750_relaxed,1253,74.5,0.59,6750,Riboviria,Togaviridae,Getah virus,Gene: C-E3-E2-6K-E1; Product: polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AIM46756.1_6757_relaxed,1258,75.7,0.61,6757,Riboviria,Togaviridae,Middelburg virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAA96330.1_6768_relaxed,1254,74.8,0.6,6768,Riboviria,Togaviridae,Ross River virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-CAA27742.1_6770_relaxed,1253,75.7,0.6,6770,Riboviria,Togaviridae,Semliki Forest virus,Product: capsid protein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36231.1_6761_relaxed,1240,75.7,0.61,6761,Riboviria,Togaviridae,Ndumu virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAB40702.1_6738_relaxed,1239,73.8,0.41,6738,Riboviria,Togaviridae,Barmah Forest virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-ACV66992.1_6767_relaxed,1254,73.1,0.45,6767,Riboviria,Togaviridae,Ross River virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAL79764.1_6756_relaxed,1242,75.9,0.6,6756,Riboviria,Togaviridae,Mayaro virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AEJ36225.1_6739_relaxed,1248,74.3,0.62,6739,Riboviria,Togaviridae,Bebaru virus,Product: structural polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-AAU85260.1_6749_relaxed,1253,75.9,0.61,6749,Riboviria,Togaviridae,Getah virus,Product: C-P62-6K-E1 polyprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-QDF82061.1_9852_relaxed,1179,54.0,0.37,9852,Riboviria,Phenuiviridae,Tanzavirus daressalaamense,Product: glycoprotein,cluster
Spondweni_E_6ZQI_A_MODEL_1,175,CF-ACO59902.1_6752_relaxed,CF-QMP82257.1_9847_relaxed,1123,49.5,0.35,9847,Riboviria,Phenuiviridae,Pidchovirus stethori,Product: glycoprotein,cluster
